66.249.65.34 - - [24/Apr/2025:00:01:32 +0700] "GET /robots.txt HTTP/1.1" 404 1640 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
170.106.180.153 - - [24/Apr/2025:00:29:13 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
154.83.103.179 - - [24/Apr/2025:00:29:44 +0700] "GET /.git/HEAD HTTP/1.1" 404 134 "-" "-"
194.165.16.164 - - [24/Apr/2025:00:29:45 +0700] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 166 "-" "-"
185.218.86.4 - - [24/Apr/2025:00:31:23 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
135.125.165.173 - - [24/Apr/2025:00:32:30 +0700] "GET /remote/login?lang=en HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
120.239.27.191 - - [24/Apr/2025:00:32:44 +0700] "GET /_next/static/chunks/678-e3e3a1dd5ed98d81.js HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
110.166.71.39 - - [24/Apr/2025:00:37:19 +0700] "GET / HTTP/1.1" 301 178 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
110.166.71.39 - - [24/Apr/2025:00:37:23 +0700] "GET / HTTP/1.1" 307 13 "http://harmoniti.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
110.166.71.39 - - [24/Apr/2025:00:37:25 +0700] "GET /id HTTP/1.1" 200 61276 "https://harmoniti.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
185.255.122.19 - - [24/Apr/2025:00:38:08 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
137.184.207.161 - - [24/Apr/2025:00:43:53 +0700] "\x00\x0E8\x01\x01\x01\x01\x01\x01\x01\x01\x00\x00\x00\x00\x00" 400 166 "-" "-"
185.242.226.14 - - [24/Apr/2025:00:44:41 +0700] "GET /public/Logo.svg HTTP/1.1" 200 12497 "-" "Python/3.7 aiohttp/3.8.1"
170.106.107.87 - - [24/Apr/2025:00:45:20 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
154.81.156.54 - - [24/Apr/2025:00:48:37 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
13.239.26.176 - - [24/Apr/2025:01:01:11 +0700] "GET /.git/config HTTP/1.1" 444 0 "-" "-"
13.239.26.176 - - [24/Apr/2025:01:01:11 +0700] "GET /.git/config HTTP/1.1" 444 0 "-" "-"
13.239.26.176 - - [24/Apr/2025:01:01:12 +0700] "GET /.git/config HTTP/1.1" 444 0 "-" "-"
13.239.26.176 - - [24/Apr/2025:01:01:12 +0700] "GET /.git/config HTTP/1.1" 444 0 "-" "-"
13.239.26.176 - - [24/Apr/2025:01:01:12 +0700] "GET /update/.git/config HTTP/1.1" 444 0 "-" "-"
13.239.26.176 - - [24/Apr/2025:01:01:12 +0700] "GET /update/.git/config HTTP/1.1" 444 0 "-" "-"
13.239.26.176 - - [24/Apr/2025:01:01:13 +0700] "GET /update/.git/config HTTP/1.1" 444 0 "-" "-"
13.239.26.176 - - [24/Apr/2025:01:01:13 +0700] "GET /update/.git/config HTTP/1.1" 444 0 "-" "-"
13.239.26.176 - - [24/Apr/2025:01:01:13 +0700] "GET /app/.git/config HTTP/1.1" 444 0 "-" "-"
13.239.26.176 - - [24/Apr/2025:01:01:13 +0700] "GET /app/.git/config HTTP/1.1" 444 0 "-" "-"
13.239.26.176 - - [24/Apr/2025:01:01:14 +0700] "GET /app/.git/config HTTP/1.1" 444 0 "-" "-"
13.239.26.176 - - [24/Apr/2025:01:01:14 +0700] "GET /app/.git/config HTTP/1.1" 444 0 "-" "-"
13.239.26.176 - - [24/Apr/2025:01:01:15 +0700] "GET /admin/.git/config HTTP/1.1" 444 0 "-" "-"
13.239.26.176 - - [24/Apr/2025:01:01:16 +0700] "GET /wp-content/.git/config HTTP/1.1" 444 0 "-" "-"
172.71.127.38 - - [24/Apr/2025:01:02:07 +0700] "GET /robots.txt HTTP/1.1" 404 134 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
141.101.97.89 - - [24/Apr/2025:01:02:08 +0700] "GET /images/shape-2.svg HTTP/1.1" 404 134 "-" "Googlebot-Image/1.0"
2.57.122.161 - - [24/Apr/2025:01:05:29 +0700] "GET /3/3/3/3/3/3/3/3/3/3/3/3/3/3/3/3 HTTP/1.1" 444 0 "-" "Mozilla/5.0 zgrab/0.x"
194.187.176.85 - - [24/Apr/2025:01:07:21 +0700] "GET / HTTP/1.1" 200 6043 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0"
194.187.176.250 - - [24/Apr/2025:01:07:22 +0700] "GET /public/Logo.svg HTTP/1.1" 200 12497 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0"
43.159.135.203 - - [24/Apr/2025:01:11:56 +0700] "GET / HTTP/1.1" 400 264 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
196.251.71.106 - - [24/Apr/2025:01:12:14 +0700] "GET /.env HTTP/1.1" 404 134 "-" "Xenu Link Sleuth/1.3.8"
66.249.73.69 - - [24/Apr/2025:01:13:43 +0700] "GET /robots.txt HTTP/1.1" 404 1793 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.73.71 - - [24/Apr/2025:01:13:44 +0700] "GET /images/about-value-2.png HTTP/1.1" 404 134 "-" "Googlebot-Image/1.0"
185.91.69.5 - - [24/Apr/2025:01:15:49 +0700] "{\x22id\x22: 1, \x22method\x22: \x22mining.subscribe\x22, \x22params\x22: [\x22cpuminer/2.5.1\x22]}" 400 166 "-" "-"
185.91.69.5 - - [24/Apr/2025:01:15:53 +0700] "{\x22id\x22: 1, \x22method\x22: \x22mining.subscribe\x22, \x22params\x22: [\x22MinerName/1.0.0\x22, \x22EthereumStratum/1.0.0\x22]}" 400 166 "-" "-"
185.91.69.5 - - [24/Apr/2025:01:15:59 +0700] "{\x22id\x22:1,\x22method\x22:\x22eth_submitLogin\x22,\x22worker\x22:\x22igwrcvap\x22,\x22params\x22:[\x220xbfc42b93ebe9be4c2a25928ea1f30821040150df\x22,\x22x\x22],\x22jsonrpc\x22:\x222.0\x22}" 400 166 "-" "-"
185.91.69.5 - - [24/Apr/2025:01:16:04 +0700] "{\x22id\x22:1,\x22jsonrpc\x22:\x222.0\x22,\x22method\x22:\x22login\x22,\x22params\x22:{\x22login\x22:\x22449nULHsESP9LUNqVBuCsv4mKJz7yiTu54aTc1z1DWL74SqJqY7H6k7bzzjGhuvkJqeLKi4S7XYeo1wHvnF2ZmMN8dUAqYr\x22,\x22pass\x22:\x22x\x22,\x22agent\x22:\x22XMRig/6.15.3 (Windows NT 10.0; Win64; x64) libuv/1.42.0 msvc/2019\x22,\x22algo\x22:[\x22cn/1\x22,\x22cn/2\x22,\x22cn/r\x22,\x22cn/fast\x22,\x22cn/half\x22,\x22cn/xao\x22,\x22cn/rto\x22,\x22cn/rwz\x22,\x22cn/zls\x22,\x22cn/double\x22,\x22cn/ccx\x22,\x22cn-lite/1\x22,\x22cn-heavy/0\x22,\x22cn-heavy/tube\x22,\x22cn-heavy/xhv\x22,\x22cn-pico\x22,\x22cn-pico/tlo\x22,\x22cn/upx2\x22,\x22rx/0\x22,\x22rx/wow\x22,\x22rx/arq\x22,\x22rx/graft\x22,\x22rx/sfx\x22,\x22rx/keva\x22,\x22argon2/chukwa\x22,\x22argon2/chukwav2\x22,\x22argon2/ninja\x22,\x22astrobwt\x22]}}" 400 166 "-" "-"
185.91.69.5 - - [24/Apr/2025:01:16:08 +0700] "GET / HTTP/1.1" 200 25885 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36"
185.91.69.5 - 1HNLK6GFGBeCqnCrUY97rgmVbmiQxRX6kZ [24/Apr/2025:01:16:15 +0700] "POST / HTTP/1.1" 405 568 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36"
185.91.69.5 - 0x76e12d8c84b8b467a72bd817d117abc17db270f3 [24/Apr/2025:01:16:21 +0700] "POST / HTTP/1.1" 405 568 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36"
185.91.69.5 - - [24/Apr/2025:01:16:23 +0700] "GET /WuEL HTTP/1.1" 404 564 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; ; NCLIENT50_AAPCDA5841E333)"
185.91.69.5 - - [24/Apr/2025:01:16:31 +0700] "GET stager64 HTTP/1.1" 400 166 "-" "-"
185.91.69.5 - - [24/Apr/2025:01:16:34 +0700] "GET /a HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36"
185.91.69.5 - - [24/Apr/2025:01:16:40 +0700] "GET /download/file.ext HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36"
185.91.69.5 - - [24/Apr/2025:01:16:45 +0700] "GET /SiteLoader HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36"
185.91.69.5 - - [24/Apr/2025:01:16:51 +0700] "GET /mPlayer HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36"
185.91.69.5 - - [24/Apr/2025:01:17:03 +0700] "POST / HTTP/1.1" 413 594 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36"
106.244.41.133 - - [24/Apr/2025:01:24:45 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
49.51.233.95 - - [24/Apr/2025:01:26:53 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
34.34.173.16 - - [24/Apr/2025:01:34:07 +0700] "GET / HTTP/1.1" 200 6043 "-" "python-requests/2.32.3"
154.81.156.54 - - [24/Apr/2025:01:34:48 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
43.166.245.120 - - [24/Apr/2025:01:42:52 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
45.156.129.130 - - [24/Apr/2025:01:46:57 +0700] "GET / HTTP/1.1" 200 6043 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
162.158.172.151 - - [24/Apr/2025:01:58:08 +0700] "GET /sites/all/modules/elfinder/connectors/php/connector.php HTTP/1.1" 444 0 "-" "ALittle Client"
66.249.73.70 - - [24/Apr/2025:02:00:24 +0700] "GET /images/logo-big.png HTTP/1.1" 404 134 "-" "Googlebot-Image/1.0"
154.81.156.54 - - [24/Apr/2025:02:06:21 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
43.159.145.149 - - [24/Apr/2025:02:07:05 +0700] "GET / HTTP/1.1" 301 178 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
43.159.145.149 - - [24/Apr/2025:02:07:07 +0700] "GET / HTTP/1.1" 307 13 "http://harmoniti.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
43.159.145.149 - - [24/Apr/2025:02:07:08 +0700] "GET /id HTTP/1.1" 200 61269 "https://harmoniti.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
185.255.122.19 - - [24/Apr/2025:02:10:16 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
114.119.135.229 - - [24/Apr/2025:02:10:16 +0700] "GET /contact.html HTTP/1.1" 200 2754 "https://sinergisukses.com/" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
64.23.201.216 - - [24/Apr/2025:02:10:38 +0700] "GET /admin/assets/js/views/login.js HTTP/1.0" 444 0 "-" "xfa1"
194.165.16.163 - - [24/Apr/2025:02:18:53 +0700] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 166 "-" "-"
182.40.104.255 - - [24/Apr/2025:02:20:56 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
66.249.65.35 - - [24/Apr/2025:02:31:33 +0700] "GET /robots.txt HTTP/1.1" 404 1793 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.35 - - [24/Apr/2025:02:31:33 +0700] "GET /images/check.svg HTTP/1.1" 404 134 "-" "Googlebot-Image/1.0"
182.44.8.254 - - [24/Apr/2025:02:35:55 +0700] "GET / HTTP/1.1" 404 134 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
221.207.34.230 - - [24/Apr/2025:02:38:52 +0700] "GET / HTTP/1.1" 444 0 "-" "-"
120.0.52.221 - - [24/Apr/2025:02:38:53 +0700] "\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03IM\xA4l\xC6S{\xF2\x0F\xA1\xFD\x99J\xB1f\x91\xB1\xD5~+\x07\x1E#\xD2V\xF5^\x22\xD1\xED\x92\x1A k_\xEF\x8A\x9A\xF6e\xB0\xF8\xB7\x95\xA9\xCF5|F\xB0,\xEE\xA1\x97CBa\x89\xA5i\x02\x8A\x01\xCB\xEF\x00&\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x09\xC0\x13\xC0" 400 166 "-" "-"
1.202.115.84 - - [24/Apr/2025:02:38:57 +0700] "\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\x09Jc!T\xC8\x9B\xFE\x22\x07\xB4\xC7\xFE;\xA2Z(\x893&\x09\xB1\xF2c\xCD\x88\xBC\xCF\xD32K\xCF \xEA\x99N\x13\xBA`s#\xEA\xA6\xA3\xE6y4\x8C\x11k\xF1>\xE6\xE3^7\xB2H#\x0B\xC9K\xB1M\xA7\x00&\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x09\xC0\x13\xC0" 400 166 "-" "-"
60.13.138.170 - - [24/Apr/2025:02:39:06 +0700] "USER anonymous" 400 166 "-" "-"
123.160.174.50 - - [24/Apr/2025:02:40:30 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
124.90.52.39 - - [24/Apr/2025:02:41:33 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
93.174.93.12 - - [24/Apr/2025:02:42:16 +0700] "\x16\x03\x02\x01o\x01\x00\x01k\x03\x02RH\xC5\x1A#\xF7:N\xDF\xE2\xB4\x82/\xFF\x09T\x9F\xA7\xC4y\xB0h\xC6\x13\x8C\xA4\x1C=\x22\xE1\x1A\x98 \x84\xB4,\x85\xAFn\xE3Y\xBBbhl\xFF(=':\xA9\x82\xD9o\xC8\xA2\xD7\x93\x98\xB4\xEF\x80\xE5\xB9\x90\x00(\xC0" 400 166 "-" "-"
20.65.194.180 - - [24/Apr/2025:02:43:34 +0700] "GET / HTTP/1.1" 400 264 "-" "Mozilla/5.0 zgrab/0.x"
185.170.144.3 - - [24/Apr/2025:02:46:40 +0700] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 166 "-" "-"
154.81.156.35 - - [24/Apr/2025:02:50:36 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
154.81.156.34 - - [24/Apr/2025:02:53:18 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
66.240.236.109 - - [24/Apr/2025:02:54:43 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 zgrab/0.x"
66.249.65.35 - - [24/Apr/2025:03:04:23 +0700] "GET /images/icons/worker-office.svg HTTP/1.1" 200 2101 "-" "Googlebot-Image/1.0"
185.255.122.19 - - [24/Apr/2025:03:06:21 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
154.81.156.10 - - [24/Apr/2025:03:06:27 +0700] "PROPFIND / HTTP/1.1" 405 166 "-" "-"
91.236.116.61 - - [24/Apr/2025:03:13:00 +0700] "CONNECT google.com:443 HTTP/1.1" 400 166 "-" "-"
154.81.156.54 - - [24/Apr/2025:03:13:53 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
79.59.252.18 - - [24/Apr/2025:03:19:47 +0700] "GET / HTTP/1.0" 444 0 "-" "curl/7.88.1"
154.81.156.34 - - [24/Apr/2025:03:21:01 +0700] "GET / HTTP/1.1" 444 0 "-" "Hello World/1.0"
18.136.62.21 - - [24/Apr/2025:03:21:26 +0700] "GET /_next/image?url=%2Fimages%2Fsector-list-image%2F8.jpeg&w=3840&q=75 HTTP/1.1" 200 18811 "-" "python-requests/2.30.0"
196.251.86.175 - - [24/Apr/2025:03:23:12 +0700] "GET /.env HTTP/1.1" 404 134 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:47.0) Gecko/20100101 Firefox/47.0"
36.112.209.154 - - [24/Apr/2025:03:27:05 +0700] "GET / HTTP/1.1" 404 162 "-" "Mozilla/5.0 Firefox/35.0"
104.23.166.194 - - [24/Apr/2025:03:30:28 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
104.23.175.195 - - [24/Apr/2025:03:35:30 +0700] "GET /sftp-config.json HTTP/1.1" 444 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
172.71.81.25 - - [24/Apr/2025:03:35:31 +0700] "GET /.vscode/sftp.json HTTP/1.1" 444 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
154.81.156.34 - - [24/Apr/2025:03:44:54 +0700] "GET / HTTP/1.1" 444 0 "-" "Hello World/1.0"
185.242.226.115 - - [24/Apr/2025:03:45:10 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
43.129.58.235 - - [24/Apr/2025:03:45:23 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
185.242.226.115 - - [24/Apr/2025:03:45:38 +0700] "\x16\x03\x01\x00\x9A\x01\x00\x00\x96\x03\x03n\x0BP\xA42\xFE\xE7\xE17\xEB\xAC\xE1d\xE1V\xF2M\xE7\xAD\xC8q\xF2\xB8" 400 166 "-" "-"
51.68.46.249 - - [24/Apr/2025:03:45:50 +0700] "GET /wp-config.php HTTP/1.1" 301 178 "-" "python-requests/2.25.1"
51.68.46.249 - - [24/Apr/2025:03:45:51 +0700] "GET /wp-config.php HTTP/1.1" 404 1646 "-" "python-requests/2.25.1"
185.255.122.19 - - [24/Apr/2025:03:47:41 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
43.163.206.70 - - [24/Apr/2025:03:54:39 +0700] "GET / HTTP/1.1" 404 134 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
154.81.156.54 - - [24/Apr/2025:03:58:30 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
49.51.243.156 - - [24/Apr/2025:04:00:26 +0700] "GET / HTTP/1.1" 444 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
154.81.156.34 - - [24/Apr/2025:04:08:29 +0700] "GET / HTTP/1.1" 444 0 "-" "Hello World/1.0"
